-71.1929683,41.9983873,97.474,1.5,-1.62,9.31,-0.04,0.04,0.03,,
-71.1929094,41.9983621,97.952,1.56,-1.49,9.22,-0.05,0.04,0.03,,
-71.1928507,41.998337,98.429,1.6,-1.55,9.15,-0.04,0.04,0.03,,
-71.1927918,41.9983121,98.903,1.62,-1.57,9.35,-0.04,0.04,0.03,,
-71.1927329,41.9982872,99.336,1.56,-1.55,9.23,-0.05,0.04,0.03,,
-71.192674,41.9982622,99.71,1.53,-1.53,9.33,-0.05,0.04,0.03,,
-71.1926151,41.9982373,100.077,1.55,-1.66,9.25,-0.04,0.04,0.03,,
-71.1925561,41.9982122,100.47,1.57,-1.56,9.28,-0.04,0.04,0.03,,
-71.192498,41.9981873,100.863,1.57,-1.55,9.28,-0.04,0.04,0.03,,
-71.1924387,41.998162,101.371,1.53,-1.58,9.29,-0.05,0.05,0.03,,
-71.1923798,41.9981365,101.839,1.45,-1.59,9.25,-0.04,0.04,0.03,,
-71.1923212,41.998111,102.319,1.62,-1.53,9.18,-0.04,0.04,0.03,,
-71.1922628,41.9980855,102.831,1.57,-1.64,9.32,-0.05,0.04,0.03,2260:343816.800,23:29:58.800 05/03/2023
-71.1922045,41.9980599,103.361,1.5,-1.59,9.2,-0.04,0.05,0.03,,
-71.1921463,41.9980341,103.895,1.53,-1.59,9.27,-0.04,0.04,0.03,,
-71.1920881,41.998008,104.491,1.54,-1.57,9.27,-0.04,0.04,0.03,,
-71.1920304,41.997982,105.089,1.56,-1.58,9.26,-0.05,0.04,0.03,,
-71.191972,41.9979556,105.692,1.54,-1.63,9.27,-0.04,0.04,0.03,,
-71.1919143,41.9979288,106.291,1.57,-1.58,9.26,-0.04,0.04,0.03,,
-71.1918569,41.9979019,106.92,1.52,-1.56,9.26,-0.04,0.04,0.03,,
-71.1917997,41.9978749,107.555,1.56,-1.62,9.26,-0.05,0.04,0.03,,
-71.1917425,41.9978479,108.2,1.55,-1.55,9.29,-0.04,0.04,0.03,,
-71.1916856,41.9978208,108.84,1.57,-1.58,9.27,-0.04,0.05,0.03,,
-71.1916287,41.9977938,109.486,1.56,-1.53,9.24,-0.05,0.04,0.03,,
-71.1915719,41.9977668,110.126,1.55,-1.64,9.27,-0.05,0.04,0.03,,
-71.1915151,41.9977398,110.784,1.53,-1.58,9.3,-0.04,0.04,0.03,,
-71.1914583,41.997713,111.446,1.55,-1.59,9.24,-0.04,0.04,0.03,,
-71.1914014,41.9976864,112.071,1.55,-1.56,9.26,-0.05,0.04,0.03,,
-71.1913443,41.99766,112.651,1.54,-1.56,9.28,-0.04,0.04,0.03,,
-71.1912871,41.9976338,113.232,1.56,-1.56,9.24,-0.05,0.04,0.03,,
-71.1912297,41.9976079,113.802,1.54,-1.6,9.28,-0.04,0.04,0.03,,
-71.1911721,41.9975822,114.351,1.54,-1.6,9.26,-0.04,0.04,0.03,,
-71.1911144,41.9975565,114.877,1.55,-1.57,9.28,-0.04,0.04,0.03,,
-71.1910566,41.9975309,115.379,1.55,-1.57,9.26,-0.04,0.04,0.03,,
-71.1909988,41.9975053,115.888,1.55,-1.6,9.27,-0.04,0.04,0.03,,
-71.1909412,41.9974795,116.385,1.54,-1.55,9.3,-0.04,0.04,0.03,,
-71.1908835,41.9974535,116.882,1.54,-1.62,9.25,-0.04,0.04,0.03,,
-71.1908259,41.9974273,117.372,1.55,-1.58,9.3,-0.04,0.04,0.03,,
-71.1907682,41.9974011,117.845,1.55,-1.54,9.28,-0.04,0.04,0.03,,
-71.1907106,41.9973746,118.319,1.55,-1.64,9.24,-0.04,0.04,0.03,,
-71.1906531,41.997348,118.806,1.53,-1.54,9.27,-0.04,0.04,0.03,,
-71.1905961,41.9973213,119.297,1.57,-1.62,9.26,-0.04,0.04,0.03,,
